NUM_MARKET_KEY,CHV_MARKET_NAME,NUM_START_DATE_KEY,NUM_END_DATE_KEY,NUM_WEEK,NUM_V_CS_4,TVR_NUM_V_CS_4,NUM_V_M_CS_4_14,TVR_NUM_V_M_CS_4_14,NUM_V_F_CS_4_14,TVR_NUM_V_F_CS_4_14,NUM_V_M_CS_15_24,TVR_NUM_V_M_CS_15_24,NUM_V_F_CS_15_24,TVR_NUM_V_F_CS_15_24,NUM_V_M_CS_25_34,TVR_NUM_V_M_CS_25_34,NUM_V_F_CS_25_34,TVR_NUM_V_F_CS_25_34,NUM_V_M_CS_35_44,TVR_NUM_V_M_CS_35_44,NUM_V_F_CS_35_44,TVR_NUM_V_F_CS_35_44,NUM_V_M_CS_45_54,TVR_NUM_V_M_CS_45_54,NUM_V_F_CS_45_54,TVR_NUM_V_F_CS_45_54,NUM_V_M_CS_55,TVR_NUM_V_M_CS_55,NUM_V_F_CS_55,TVR_NUM_V_F_CS_55,NUM_V_CS_ANALOG,TVR_NUM_V_CS_ANALOG,NUM_V_CS_DIGITAL,TVR_NUM_V_CS_DIGITAL,NUM_V_S_SEC_A,TVR_NUM_V_CS_SEC_A,NUM_V_S_SEC_B,TVR_NUM_V_CS_SEC_B,NUM_V_S_SEC_C,TVR_NUM_V_CS_SEC_C,NUM_V_S_SEC_DE,TVR_NUM_V_CS_SEC_DE
11, Chattisgarh .1 to 1Mn. ,20131103,20131109,45,323,3499.774266,0,0,0,0,45,3661.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,3394.324631,145,3638.536221,49,2833.734939,78,3292.462311,74,3891.079812,122,3774.585635
12, Guj .1 to 1 Mn. ,20131103,20131109,45,432,2991.591096,62,3454.726368,46,2697.382198,46,2789.891696,37,2708.496732,43,3113.793103,33,3037.808219,30,2913.294797,30,2991.097922,0,0,0,0,35,3640.866873,21,2184.520123,280,2990.464081,153,3011.599297,37,2639.490445,98,2953.183856,99,3018.511796,199,3089.833641
13, Guj 1 Mn.+ (Including Ahmedabad) ,20131103,20131109,45,1237,3699.439252,205,4323.917137,106,3322.388059,153,3336.015574,139,3818.806214,103,3819.867549,81,3131.875719,95,4087.067861,70,3900.497512,86,3653.097345,61,3816.759776,84,3964.044943,54,2989.126853,0,0,1219,3774.272023,150,2715.517241,258,3350.908388,349,4492.873563,481,3864.56241
14, Jharkhand .5Mn.+(WEF 3rd April 2011) ,20131103,20131109,45,274,2877.899343,40,3020.224719,32,2867.2,27,2387.368421,24,2512.149532,0,0,27,2945.454545,29,3226.490066,0,0,0,0,0,0,0,0,0,0,177,2848.275862,97,2930.935251,73,3193.75,77,2695,53,3404.971319,72,2551.898734
15, KAR .1 to 1 Mn. ,20131103,20131109,45,985,4759.959729,115,4150.375939,89,3919.266055,103,4559.683794,105,4866.206896,85,4434.782608,100,5401.92926,66,4639.330543,68,5669.478908,0,0,78,6284.892086,53,4542.857142,57,4637.288135,658,4821.984732,327,4639.864864,90,4176.79558,217,4603.030303,287,4665.312046,391,5094.067468
16, Kerala .1 to 1 Mn. ,20131103,20131109,45,433,3467.302192,50,3536.842105,0,0,0,0,0,0,0,0,0,0,0,0,41,4345.741324,0,0,0,0,45,4064.516129,53,3939.823008,253,3097.959183,180,4165.289256,37,3369.105691,56,3074.509803,99,3457.796257,240,3576.053215
17, Kerala 1 Mn.+ ,20131103,20131109,45,116,2939.366515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3084.863523,43,2778.461538,20,2934.497816,23,2356.09756,24,2780.689655,49,3437.160751
18, MAH .1 to 1 Mn. ,20131103,20131109,45,1021,3632.143991,119,3371.332209,128,3611.083123,94,3242.710472,101,4179.310344,116,3751.299326,92,3461.590145,85,3400,63,3637.113402,61,4324.050632,0,0,58,3325.597269,55,3652.173913,382,3561.376248,639,3675.808936,122,3430.292887,269,3485.692248,246,3421.192052,385,3991.360691
19, MAHA L C I ,20131103,20131109,45,908,3546.297803,122,3743.561643,84,2974.077976,111,3624.489795,93,3327.795527,91,3458.823529,79,3425.032258,53,3702.286902,56,4081.561822,47,3338.689217,55,4277.777777,65,3824.868651,52,3399.221789,601,3600.213941,307,3445.290581,89,3518.117647,177,3140.021119,280,3863.65503,362,3552.336448
20, MAHrest 1 Mn.+ (Including Pune) ,20131103,20131109,45,1027,4009.667673,93,3418.81838,96,3529.102844,140,4055.172413,111,4757.142857,101,3927.777777,88,3696,73,3808.695652,87,4170.042796,59,4079.012345,70,5406.896551,70,4291.970802,40,3775.280898,0,0,1021,4017.04918,190,3454.545454,184,3623.915592,305,4696.608615,348,4074.146341
21, MP .1 to 1 Mn. ,20131103,20131109,45,434,3111.90781,61,2536.633663,0,0,0,0,59,4254.077253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,3524.090462,114,2342.752293,46,2453.333333,101,3180.506091,59,2374.131736,228,3554.895591
22, MP 1 Mn.+ ,20131103,20131109,45,428,3215.023474,0,0,0,0,52,3076.056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,3215.023474,89,3425.429553,81,2738.028169,92,3154.285714,166,3430.258302
23, Orissa .1 to 1 Mn. ,20131103,20131109,45,265,3043.0622,0,0,0,0,0,0,0,0,30,3159.874608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2952.494279,0,0,59,2776.470588,70,3136,60,3440.273037,76,2911.744583
24, PHCHP .1 to 1Mn. (Including PCHP .1 to 1 Mn.) ,20131103,20131109,45,829,3219.789619,95,2737.564322,108,3725.667351,104,3153.790613,93,3659.016393,74,3267.279894,76,3749.779735,51,2804.582651,65,3360,58,3226.490066,39,3457.519788,33,2566.666666,33,2584.615384,476,3339.653372,354,3079.854997,116,3171.358828,192,2844.444444,213,3360,309,3432.198347
25, PHCHP 1 Mn.+ (Including Punjab 1Mn.+) ,20131103,20131109,45,444,3074.690849,62,2807.547169,48,3113.513513,53,2840.191387,42,3192.76018,38,2722.388059,39,3227.586206,0,0,24,3101.538461,35,4185.05338,26,4044.444444,32,2764.010282,25,3373.493975,0,0,436,3124.914675,108,3214.171833,126,2813.023255,117,3317.468354,94,3060.465116
26, Rajasthan .1 to 1 Mn. ,20131103,20131109,45,472,3049.259757,52,2822.617124,71,3398.290598,56,3227.444253,48,3168.565815,44,3220.915032,36,2424.048096,47,3613.729977,37,3288.888888,0,0,0,0,0,0,0,0,353,3247.754654,118,2561.24031,77,2897.200447,103,2864.900662,129,3354.798761,163,3029.203539
27, Rajasthan 1 Mn+ ,20131103,20131109,45,250,2915.654286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3030.30303,48,1996.039603,71,3250.136239,47,3283.160083,84,3293.348891
28, TN .1 to 1 Mn. ,20131103,20131109,45,959,4591.393559,72,3475.862068,74,3229.090909,78,3696.473906,115,5285.909712,83,4251.219512,114,5379.77528,91,4696.774193,122,6496.354992,52,4261.463414,48,4715.789473,58,5681.632653,53,4852.316076,826,4464.864864,0,0,56,4029.122055,159,4186.833855,296,4960.399002,449,4614.989293
29, TNrest 1 Mn.+ ,20131103,20131109,45,327,3905.865623,0,0,0,0,0,0,0,0,26,3259.701492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,3952.043596,68,3739.443535,60,4335.48387,85,3466.019417,75,3876.923076,107,4113.501144
30, UP .1 to 1 Mn. ,20131103,20131109,45,1288,3500.792751,215,3624.686402,153,3289.0595,159,3422.421524,147,3916.891356,113,3696.981499,116,3913.253012,90,3127.197518,84,3437.75883,62,3113.901345,55,3500,61,3349.019607,33,3037.808219,707,3275.224045,581,3820.273972,236,3456.669572,334,3332.066508,300,3498.785144,418,3677.61194
31, UP 1 Mn.+ ,20131103,20131109,45,1082,3538.907816,127,2811.067193,123,3514.285714,119,3089.953632,122,3539.896373,91,3478.498293,111,4362.105263,79,3478.899082,81,3753.931034,72,4185.467128,0,0,67,4192.17877,44,3761.832061,0,0,1061,3693.876282,330,3694.76841,302,3506.288873,220,3710.843373,230,3238.893545
32, WB .1 to 1 Mn. ,20131103,20131109,45,383,3290.411659,0,0,0,0,0,0,0,0,46,3302.564102,37,3406.027397,0,0,0,0,0,0,0,0,0,0,0,0,334,3132.123918,0,0,30,2220.264317,91,3404.899777,98,2977.215189,164,3792.429456
33, WBrest  1 Mn.+ ,20131103,20131109,45,113,2927.370855,0,0,0,0,0,0,0,0,9,2994.059405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2839.436619,17,3547.826086,14,2570.491803,19,2837.333333,27,3217.021276,53,2933.772652
34, GUJ L C I(WEF 30th Dec 2012) ,20131103,20131109,45,482,3522.227055,61,3354.500818,44,3398.620689,44,3270.79646,41,3027.692307,41,3837.325905,48,3468.387096,42,3694.240837,31,2885.318559,30,3922.178988,41,4669.830508,36,4414.59854,23,3066.666666,328,3547.087222,155,3490.616621,25,3529.411764,65,3033.333333,122,3558.333333,270,3646.30225
35, MP L C I(WEF 30th Dec 2012) ,20131103,20131109,45,726,3115.402298,65,2951.351351,69,3116.129032,73,2899.29078,92,3193.388429,64,2999.163179,72,3360,62,3477.796327,65,3174.418604,52,3114.438502,41,3211.188811,43,3210.666666,28,2556.521739,479,3065.016187,247,3216.744186,73,2452.8,149,3203.071017,155,2833.514689,349,3418.77551
36, PHCHP L C I(WEF 30th Dec 2012) ,20131103,20131109,45,594,2836.611711,58,2752.542372,55,2942.675159,50,2379.603399,63,3094.736842,55,2947.368421,61,2838.781163,48,2943.065693,57,2800,36,2525.26096,34,3301.734104,45,2988.142292,33,2792.947103,386,2771.874332,208,2966.383701,88,2971.658291,151,2320.951509,152,3000.705052,203,3169.516728
37, RAJ L C I(WEF 30th Dec 2012) ,20131103,20131109,45,516,2778.016343,57,2712.747875,0,0,62,2815.135135,43,2954.601226,50,3230.76923,0,0,0,0,63,2559.613059,0,0,0,0,0,0,0,0,337,3032.458489,179,2399.04268,42,2375.757575,121,2581.333333,94,2498.734177,258,3088.279301
38, UP L C I(WEF 30th Dec 2012) ,20131103,20131109,45,1305,2710.514928,113,2319.364691,122,2815.384615,129,2567.772511,142,2980.137414,116,2847.041636,140,2852.637962,103,2555.982274,143,2897.949336,122,2951.187904,81,3017.2949,45,1976.470588,48,2268.35443,596,2818.522167,709,2625.636503,113,2471.875,230,2427.898209,276,2556.823821,686,2943.378878
39, *Pune ,20131103,20131109,45,627,4192.477611,0,0,0,0,90,4223.463687,62,4451.282051,70,4013.651877,61,4647.619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,4192.477611,136,3567.213114,100,3981.042654,210,4986.572438,181,4095.353535
40, *Ahmedabad ,20131103,20131109,45,511,3708.336933,0,0,0,0,66,3611.726384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,3796.135485,89,2987.412587,110,3513.307984,155,5218.436873,157,3340.848638
41, PCHP .1 to 1 Mn. ,20131103,20131109,45,366,3003.810454,37,2386.180422,52,3446.153846,37,2516.59919,44,3800.514138,0,0,34,3638.21656,0,0,0,0,0,0,0,0,0,0,0,0,64,2641.769041,302,3093.658536,53,3303.896103,81,2697.324083,101,3207.561436,131,2958.064516
42, Punjab 1Mn.+ ,20131103,20131109,45,295,3171.84,0,0,0,0,36,2964.705882,0,0,29,3007.407407,25,3134.328358,0,0,0,0,0,0,0,0,20,2452.554744,0,0,0,0,287,3255.638082,70,3284.916201,90,2964.705882,75,3222.506393,60,3321.252059
1, *Bangalore ,20131027,20131102,44,1037,4826.596481,110,4129.608938,80,3862.068965,111,4392.932862,122,5415.059445,96,4418.630136,100,4992.570579,63,4001.512287,89,5517.343173,62,4936.49289,0,0,74,5920,58,4741.605839,0,0,1016,5040.992321,220,4914.893617,348,5166.946531,228,4464.335664,240,4645.16129
2, *Calcutta ,20131027,20131102,44,1297,3443.634926,119,3641.530054,112,3484.444444,119,2886.931407,129,3704.615384,123,3186.430223,121,3799.626168,77,2900.44843,96,3442.475987,55,2425.19685,103,4442.618741,140,3796.610169,104,3693.868921,0,0,1297,3443.634926,199,3128.87225,313,3571.069609,263,3309.662921,523,3585.553968
3, *Chennai ,20131027,20131102,44,1109,4810.534469,88,3507.473309,74,3598.263386,97,4288.421052,111,4726.996197,116,4859.850374,100,4403.669724,73,4837.869822,78,5672.727272,52,4747.826086,77,6702.590673,138,6317.166212,105,5512.5,630,4643.123491,479,5050.015688,253,5108.653846,291,5011.583803,271,4605.766312,294,4588.202508
4, *Delhi ,20131027,20131102,44,1989,3616.75506,264,3264.777327,259,3693.718166,238,3394.227504,205,3865.319865,187,3102.814814,190,3892.682926,108,3499.324975,136,4061.866666,115,3392.449517,111,4763.21839,104,3979.954441,72,3780,0,0,1989,3616.75506,634,3735.297211,502,3459.228876,336,3816.63286,517,3515.725561
5, *Hyderabad ,20131027,20131102,44,934,4383.016759,85,2696.883852,93,3134.202607,104,3966.401816,124,5062.454434,96,4743.529411,103,5219.909502,58,4673.381294,89,6282.352941,52,4760.762942,42,6244.247787,43,4947.945205,44,5317.985611,161,3670.013568,772,4561.94161,162,4414.59854,224,4453.491124,236,4474.943566,312,4252.819472
6, *Mumbai ,20131027,20131102,44,2226,3869.701986,265,3856.214811,233,3717.378917,259,3570.947886,226,4133.696243,234,3675.736325,228,4400.229753,161,3880.631276,154,4251.766639,118,3677.922077,136,4436.504854,118,3691.620111,95,3304.347826,121,3075.340393,2105,3928.242154,351,3841.563517,539,3925.097529,597,4022.297974,740,3735.015772
7, AP .1 to 1 Mn. ,20131027,20131102,44,992,4467.39043,104,3670.588235,97,3409.20502,85,3748.031496,114,5786.102719,61,3158.089368,160,6095.238095,95,4319.350473,97,5738.028169,43,4737.04918,0,0,42,4626.885245,45,4332.378223,866,4441.025641,126,4652.307692,72,4135.384615,153,4076.764472,280,4425.211665,486,4680.309544
8, APrest 1 Mn.+ ,20131027,20131102,44,373,4626.356589,0,0,32,2742.857142,29,3325.597269,0,0,0,0,0,0,0,0,59,6652.348993,0,0,0,0,0,0,0,0,221,4676.070528,152,4555.932203,62,3850.64695,67,5013.808463,95,5410.169491,148,4404.605845
9, Assam .5Mn.+ ,20131027,20131102,44,90,3279.826464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3379.881656,39,3157.590361,22,2522.866894,25,3700.440528,17,3155.801104,26,3952.941176
10, Bihar 1Mn.+ ,20131027,20131102,44,146,2539.130434,15,1887.640449,15,2200.873362,16,2083.72093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2944.537815,43,2883.832335,48,2986.666666,26,2419.944598,30,1901.886792
11, Chattisgarh .1 to 1Mn. ,20131027,20131102,44,298,3228.893905,0,0,0,0,42,3408.695652,27,2749.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,3032.00908,139,3487.976101,51,2954.482758,74,3171.428571,78,3614.896551,96,3184.20533
12, Guj .1 to 1 Mn. ,20131027,20131102,44,436,3019.291014,77,3722.589928,0,0,41,2711.811023,37,2708.496732,35,2481.012658,0,0,29,2454.40806,34,2813.793103,0,0,0,0,36,3864.536741,0,0,292,3118.626827,144,2834.446397,40,2853.503184,109,3024.277456,92,2875.534883,195,3127.4463
13, Guj 1 Mn.+ (Including Ahmedabad) ,20131027,20131102,44,1162,3475.140186,190,4202.764976,123,3499.407281,135,3237.687366,133,3668.965517,83,3194.501718,94,3418.181818,83,3426.044226,69,3983.505154,69,2851.660516,53,3322.388059,80,3402.531645,53,3038.907849,0,0,1148,3554.441577,171,3146.549835,269,3503.255813,298,3882.435052,425,3360
14, Jharkhand .5Mn.+(WEF 3rd April 2011) ,20131027,20131102,44,273,2867.396061,41,2943.589743,0,0,34,2793.154034,25,2386.363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2655.172413,109,3293.525179,73,3193.75,72,2520,44,2992.71255,84,2888.843398
15, KAR .1 to 1 Mn. ,20131027,20131102,44,1053,5088.566086,131,4815.754923,111,4781.538461,113,4836.687898,121,5607.724137,81,4396.768982,98,5293.890675,61,4690.160183,78,5529.113924,74,5301.492537,75,6702.127659,54,4903.783783,57,5000.522193,715,5239.694656,338,4795.945945,98,4548.066298,239,5069.696969,318,5199.416058,398,5161.250482
16, Kerala .1 to 1 Mn. ,20131027,20131102,44,443,3547.378455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3864.536741,0,0,0,0,43,4035.754189,51,3685.16129,263,3220.408163,181,4188.429752,35,3186.991869,58,3184.313725,109,3807.068607,241,3590.953436
17, Kerala 1 Mn.+ ,20131027,20131102,44,110,2787.330316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2918.114143,41,2649.230769,18,2641.048034,24,2458.536585,24,2780.689655,44,3086.430062
18, MAH .1 to 1 Mn. ,20131027,20131102,44,959,3411.582848,111,3220.725388,138,3803.773584,91,3490.410958,97,3767.861271,97,2856.441717,88,3322.247191,69,2667.894131,59,3664.325323,52,4101.40845,0,0,56,3125.581395,54,3516.279069,346,3225.749167,612,3520.493066,119,3345.941422,262,3459.017681,229,3102.580645,349,3636.093023
19, MAHA L C I ,20131027,20131102,44,873,3409.601301,131,3912.533333,86,3147.712418,106,3461.224489,87,3113.099041,84,3192.76018,73,3164.903225,54,3650.704225,56,3994.904458,43,3225,45,3337.748344,63,3649.655172,46,3200,576,3450.454626,298,3344.288577,89,3518.117647,183,3246.462513,270,3780,331,3215.264527
20, MAHrest 1 Mn.+ (Including Pune) ,20131027,20131102,44,986,3849.593306,102,3705.081081,92,3423.255813,122,3497.610921,111,4615.841584,105,3834.782608,96,4162.064516,69,3600,85,4097.560975,45,3183.157894,61,5124,55,3748.478701,45,3847.328244,0,0,980,3855.737704,218,3963.636363,188,3702.696365,273,4196.157365,307,3599.162595
21, MP .1 to 1 Mn. ,20131027,20131102,44,432,3097.567221,65,2979.536152,0,0,45,2794.824399,54,3852.229299,0,0,0,0,0,0,30,2784.530386,0,0,0,0,0,0,0,0,301,3314.84759,131,2692.110091,59,3650.828729,97,3077.620396,56,2775.221238,220,3072.319201
22, MP 1 Mn.+ ,20131027,20131102,44,441,3312.676056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,3312.676056,95,3656.357388,76,2569.014084,93,3188.571428,177,3657.564575
23, Orissa .1 to 1 Mn. ,20131027,20131102,44,279,3203.827751,0,0,0,0,0,0,0,0,28,2672.727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,3183.157894,72,3264.777327,66,3227.947598,66,3033.65253,66,3465,81,3139.100346
24, PHCHP .1 to 1Mn. (Including PCHP .1 to 1 Mn.) ,20131027,20131102,44,886,3441.17443,121,3477.844311,105,3633.367662,104,3139.622641,106,4170.491803,72,3255.989232,80,3947.136563,53,2867.63285,67,3613.483146,61,3491.65247,43,3612,36,2676.106194,37,2857.931034,511,3555.51874,375,3296.703296,121,3308.055329,209,3096.296296,229,3605.623242,327,3638.145695
25, PHCHP 1 Mn.+ (Including Punjab 1Mn.+) ,20131027,20131102,44,440,3046.990931,66,2980.645161,51,3314.506769,50,2679.425837,44,3344.79638,36,2618.181818,36,2964.705882,0,0,26,3551.219512,33,3576.774193,23,3404.405286,32,2986.666666,25,3360,0,0,430,3081.911262,100,2976.085031,131,2920.769741,112,3181.065088,97,3158.139534
26, Rajasthan .1 to 1 Mn. ,20131027,20131102,44,478,3088.021534,59,2726.822558,59,3337.373737,62,3680.565371,57,3740.625,46,3309.635974,33,2314.822546,40,2817.610062,41,3523.273657,0,0,0,0,24,3278.04878,16,2021.052631,346,3183.351588,132,2865.116279,77,2973.793103,116,3166.206336,132,3375.342465,153,2880
27, Rajasthan 1 Mn+ ,20131027,20131102,44,265,3090.593543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,3212.121212,54,2595.708154,67,2670.462633,0,0,76,2901.818181
28, TN .1 to 1 Mn. ,20131027,20131102,44,1008,4825.99031,76,3717.030567,87,3757.326478,94,4350.413223,140,6391.304347,72,4086.486486,114,5519.308357,99,4704.950495,133,6760.665658,49,4065.185185,48,4917.07317,49,4871.005917,47,4326.575342,843,4556.756756,0,0,52,3741.327623,178,4950.993377,304,4960.854783,474,4851.172707
29, TNrest 1 Mn.+ ,20131027,20131102,44,346,4132.811944,0,0,0,0,0,0,0,0,24,2911.191335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,4074.114441,79,4344.353518,60,4382.608695,97,3931.483715,72,3594.650817,117,4619.506462
30, UP .1 to 1 Mn. ,20131027,20131102,44,1201,3264.32616,196,3332.793522,145,3083.544303,148,3086.778398,140,3730.37272,104,3290.39548,121,4081.92771,74,2625.554382,85,3408.114558,50,2553.191489,55,3480.225988,54,3251.612903,30,2921.73913,662,3066.758582,539,3544.109589,216,3163.731473,304,3032.779097,292,3474.220963,388,3363.467492
31, UP 1 Mn.+ ,20131027,20131102,44,1012,3309.958142,129,2866.666666,129,3667.005076,109,2830.293663,121,3607.453416,88,3333.483652,91,3518.527042,66,2828.571428,81,3562.303664,60,3354.409317,43,3648.484848,55,3802.469135,0,0,0,0,993,3457.133975,304,3303.492884,284,3297.304768,195,3207.048458,229,3428.877005
32, WB .1 to 1 Mn. ,20131027,20131102,44,388,3333.367425,0,0,0,0,0,0,0,0,43,3048.101265,38,3498.082191,0,0,0,0,0,0,0,0,0,0,0,0,343,3223.720279,0,0,34,2516.299559,95,3554.565701,97,2946.835443,162,3746.180316
33, WBrest  1 Mn.+ ,20131027,20131102,44,115,2979.182729,0,0,0,0,0,0,0,0,8,2661.386138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2928.169014,16,3339.130434,13,2386.885245,20,2986.666666,27,3013.953488,54,3080.475382
34, GUJ L C I(WEF 30th Dec 2012) ,20131027,20131102,44,461,3368.76903,61,3349.019607,43,3329.032258,45,3345.132743,42,3192.76018,37,3501.97183,46,3226.722338,38,3413.903743,36,3125.581395,30,3536.842105,33,3876.923076,28,3646.511627,21,3002.553191,318,3438.944319,143,3220.375335,23,3247.058823,59,2753.333333,117,3412.5,262,3538.263665
35, MP L C I(WEF 30th Dec 2012) ,20131027,20131102,44,686,2943.754789,61,2953.314121,78,3317.468354,67,2629.906542,89,3293.39207,49,2338.636363,60,2638.743455,52,2717.26283,61,3050,54,3341.436464,42,3814.054054,41,3226.229508,32,2342.48366,460,2943.439344,226,2943.255813,63,2116.8,144,3095.585412,141,2756.020942,337,3190.532544
36, PHCHP L C I(WEF 30th Dec 2012) ,20131027,20131102,44,633,3022.853894,58,2752.542372,57,3049.681528,52,2367.479674,75,3641.618497,48,2710.588235,72,3388.235294,44,2881.871345,63,3317.868338,43,2783.815028,30,2839.436619,48,3219.161676,42,3251.612903,396,2843.684547,237,3379.966044,81,2735.276381,187,2874.290942,166,3277.085781,199,3107.063197
37, RAJ L C I(WEF 30th Dec 2012) ,20131027,20131102,44,500,2691.876301,63,2848.990578,0,0,52,2655.319148,49,2699.016393,45,2863.636363,45,2277.108433,0,0,48,2425.263157,0,0,0,0,0,0,0,0,328,2951.472951,172,2305.225368,38,2149.494949,128,2730.666666,89,2162.255965,245,3062.5
38, UP L C I(WEF 30th Dec 2012) ,20131027,20131102,44,1220,2533.967979,119,2442.516799,110,2538.461538,118,2348.815165,147,3085.07183,93,2282.542001,131,2986.160108,102,2516.299559,138,2455.932203,115,2637.542662,72,2570.88204,37,1828.235294,36,1963.636363,577,2728.66995,642,2377.515705,108,2362.5,242,2554.571159,247,2288.172043,623,2673.068573
39, *Pune ,20131027,20131102,44,612,4092.179104,0,0,0,0,81,3801.117318,64,4594.871794,68,3898.976109,59,4495.238095,0,0,52,4646.80851,0,0,0,0,0,0,0,0,0,0,612,4092.179104,157,4118.032786,100,3981.042654,195,4630.388692,160,3620.20202
40, *Ahmedabad ,20131027,20131102,44,478,3468.855291,0,0,0,0,59,3298.502495,74,4528.961748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,3551.716299,105,3549.295774,105,3431.906614,123,4273.836608,144,2948.446069
41, PCHP .1 to 1 Mn. ,20131027,20131102,44,400,3282.852955,50,3333.333333,55,3520,40,2698.79518,49,4232.390745,0,0,37,3959.235668,0,0,32,3572.093023,0,0,0,0,0,0,0,0,80,3302.211302,320,3278.04878,53,3303.896103,90,2997.026759,121,3824.647224,137,3101.886792
42, Punjab 1Mn.+ ,20131027,20131102,44,305,3157.116451,0,0,0,0,36,2749.090909,0,0,25,2553.191489,25,2809.364548,0,0,0,0,0,0,0,0,20,2604.651162,0,0,0,0,295,3215.050275,72,3383.496503,96,3083.747609,76,3240.609137,60,2892.395982
1, *Bangalore ,20131020,20131026,43,970,4514.752735,111,3993.147751,69,3528.767123,95,3668.965517,102,4675.579809,97,4616.430594,104,5071.698113,62,3968,81,4733.217391,60,4688.372093,0,0,64,5132.21957,61,5451.063829,0,0,947,4698.641464,202,4512.765957,299,4439.416703,225,4405.594405,244,4722.580645
2, *Calcutta ,20131020,20131026,43,1383,3671.971552,127,3886.338797,113,3515.555555,121,2935.451263,127,3647.179487,129,3341.865844,132,4145.046728,92,3524.743443,109,3929.613733,65,2747.169811,107,4787.217043,146,4020.983606,115,3942.857142,0,0,1383,3671.971552,213,3348.993916,321,3662.342954,290,3649.438202,559,3832.360742
3, *Chennai ,20131020,20131026,43,1075,4663.051897,92,4281.440443,77,3190.135635,93,4111.578947,100,4253.164556,104,4747.826086,92,4712.195121,67,4371.262135,73,4809.411764,49,4650.847457,74,6738.211382,138,5752.853598,115,5404.195804,604,4451.502522,470,4955.130216,237,4939.950372,275,4613.080379,262,4452.807283,301,4697.445424
4, *Delhi ,20131020,20131026,43,1976,3593.116138,283,3499.742362,232,3308.658743,224,3194.567062,206,3884.175084,192,3185.777777,195,3995.121951,107,3347.486033,148,4436.03925,118,3640.771349,100,4341.085271,99,3733.333333,73,3761.96319,0,0,1976,3593.116138,640,3770.647027,519,3576.374077,307,3487.221095,511,3474.924104
5, *Hyderabad ,20131020,20131026,43,952,4467.486033,70,2452.554744,98,3001.640838,107,4080.817253,124,5062.454434,89,4384.750733,112,5676.018099,66,5356.521739,93,6778.308026,53,5102.578796,50,6666.666666,46,4938.019169,43,5411.235955,141,3214.111261,811,4792.402391,179,4877.85888,218,4624.242424,235,4068.006182,319,4464.139941
